"","plot","sp","cover","accepted_name"
"5577","OO130","Unidentified",0.95030496,""
"5578","OO146","AMOSPA",0.86587704,""
"5579","OO146","Tiliaamericana",4.06481166,"Tilia americana"
"5580","OO146","Ulmusrubra",0.69642126,"Ulmus rubra"
"5581","OO146","Tiliaamericana",1.78678494,"Tilia americana"
"5582","OO146","Tiliaamericana",2.26973664,"Tilia americana"
"5583","OO146","Acersaccharum",1.29347064,"Acer saccharum"
"5584","OO146","AMOSPA",0.5454,""
"5585","OO146","AMOSPA",0.7212915,""
"5586","OO146","Tiliaamericana",0.83860704,"Tilia americana"
"5587","OO146","Tiliaamericana",0.5454,"Tilia americana"
"5588","OO146","Tiliaamericana",0.67198734,"Tilia americana"
"5589","OO146","Unidentified",14.4653715,""
"5590","OO146","Unidentified",4.97426616,""
"5591","P107","Acersaccharum",24.1189515,"Acer saccharum"
"5592","P107","Acersaccharum",14.52160224,"Acer saccharum"
"5593","P107","Acersaccharum",8.55274464,"Acer saccharum"
"5594","P107","Acersaccharum",6.64302654,"Acer saccharum"
"5595","P107","Acersaccharum",0.89358336,"Acer saccharum"
"5596","P107","Acersaccharum",0.921726,"Acer saccharum"
"5597","P107","Acersaccharum",0.56743416,"Acer saccharum"
"5598","P124","Acersaccharum",2.98639224,"Acer saccharum"
"5599","P124","Acersaccharum",3.141504,"Acer saccharum"
"5600","P124","Acersaccharum",2.47442526,"Acer saccharum"
"5601","P124","Ostryavirginiana",1.3103235,"Ostrya virginiana"
"5602","P124","Acersaccharum",0.70880184,"Acer saccharum"
"5603","P124","Acersaccharum",1.11528846,"Acer saccharum"
"5604","P124","Acersaccharum",0.74659806,"Acer saccharum"
"5605","P124","Ostryavirginiana",0.69642126,"Ostrya virginiana"
"5606","P126","Acersaccharum",13.47187086,"Acer saccharum"
"5607","P126","Acersaccharum",18.347256,"Acer saccharum"
"5608","P126","Quercusalba",25.29352494,"Quercus alba"
"5609","P126","Quercusrubra",24.70274766,"Quercus rubra"
"5610","P126","Quercusrubra",35.43114744,"Quercus rubra"
"5611","P126","Acersaccharum",6.91218144,"Acer saccharum"
"5612","P126","Acersaccharum",4.52376576,"Acer saccharum"
"5613","P126","Acersaccharum",5.584896,"Acer saccharum"
"5614","P126","Acersaccharum",1.44907326,"Acer saccharum"
"5615","P126","Ostryavirginiana",0.57861486,"Ostrya virginiana"
"5616","P138","0",0,""
"5617","PP102","0",0,""
"5618","PP132","Acerplatanoides",3.85903224,"Acer platanoides"
"5619","PP132","Acerplatanoides",11.04435,"Acer platanoides"
"5620","PP132","Acerplatanoides",4.81091886,"Acer platanoides"
"5621","PP132","Acernegundo",2.11664286,"Acer negundo"
"5622","PP132","Unidentified",4.586814,""
"5623","PP132","Unidentified",0.95030496,""
"5624","PP134","Tiliaamericana",6.08426424,"Tilia americana"
"5625","PP134","Ulmusamericana",2.7610875,"Ulmus americana"
"5626","PP134","Tiliaamericana",1.17855486,"Tilia americana"
"5627","PP134","Tiliaamericana",4.06481166,"Tilia americana"
"5628","PP134","Tiliaamericana",1.98967374,"Tilia americana"
"5629","PP134","Acersaccharum",2.61579294,"Acer saccharum"
"5630","PP134","Tiliaamericana",2.71221966,"Tilia americana"
"5631","PP134","Tiliaamericana",2.01056256,"Tilia americana"
"5632","PP134","Quercusrubra",53.56269774,"Quercus rubra"
"5633","PP134","Tiliaamericana",0.90760014,"Tilia americana"
"5634","PP134","Tiliaamericana",1.80658296,"Tilia americana"
"5635","PP134","Caryacordiformis",1.19464416,"Carya cordiformis"
"5636","PP134","Acersaccharum",0.56743416,"Acer saccharum"
"5637","PP143","Quercusrubra",42.42797496,"Quercus rubra"
"5638","PP143","Quercusrubra",12.46151736,"Quercus rubra"
"5639","PP143","Quercusalba",49.42982016,"Quercus alba"
"5640","PP143","Tiliaamericana",1.24356654,"Tilia americana"
"5641","PP143","Prunusserotina",2.71221966,"Prunus serotina"
"5642","PP143","Tiliaamericana",2.03156046,"Tilia americana"
"5643","PP143","Quercusrubra",4.586814,"Quercus rubra"
"5644","PP143","Ulmusrubra",2.45124576,"Ulmus rubra"
"5645","PP143","Tiliaamericana",0.95030496,"Tilia americana"
"5646","PP143","Tiliaamericana",0.90760014,"Tilia americana"
"5647","PP143","Unidentified",16.55839854,""
"5648","PP146","Quercusalba",28.273536,"Quercus alba"
"5649","PP146","Ulmusrubra",4.03508736,"Ulmus rubra"
"5650","PP146","Juglansnigra",9.52944696,"Juglans nigra"
"5651","PP146","Quercusalba",58.19903406,"Quercus alba"
"5652","PP146","Tiliaamericana",0.67198734,"Tilia americana"
"5653","PP146","Tiliaamericana",5.97545694,"Tilia americana"
"5654","PP146","Tiliaamericana",1.59480414,"Tilia americana"
"5655","PP146","Tiliaamericana",1.82649006,"Tilia americana"
"5656","PP146","Tiliaamericana",0.89358336,"Tilia americana"
"5657","PP146","Tiliaamericana",1.26009216,"Tilia americana"
"5658","PP146","Tiliaamericana",0.69642126,"Tilia americana"
"5659","PP146","Ulmusrubra",1.27672686,"Ulmus rubra"
"5660","PP146","Tiliaamericana",0.82513566,"Tilia americana"
"5661","PP146","Ulmusamericana",0.5454,"Ulmus americana"
"5662","PP146","Unidentified",0.90760014,""
"5663","PP146","Fraxinussp.",25.966494,"Fraxinus"
"5664","Q108","Acersaccharum",17.16488334,"Acer saccharum"
"5665","Q108","Acersaccharum",10.65515256,"Acer saccharum"
"5666","Q108","Quercusalba",39.59080416,"Quercus alba"
"5667","Q108","Quercusalba",24.483006,"Quercus alba"
"5668","Q108","Quercusalba",21.78458496,"Quercus alba"
"5669","Q108","Quercusalba",14.91827166,"Quercus alba"
"5670","Q108","Acersaccharum",0.93596094,"Acer saccharum"
"5671","Q108","Acersaccharum",1.43134776,"Acer saccharum"
"5672","Q108","Acersaccharum",0.87967566,"Acer saccharum"
"5673","Q108","Acersaccharum",2.54461824,"Acer saccharum"
"5674","Q110","Acersaccharum",6.1207515,"Acer saccharum"
"5675","Q110","Acersaccharum",3.5464635,"Acer saccharum"
"5676","Q110","Acersaccharum",13.14855774,"Acer saccharum"
"5677","Q110","Ulmusrubra",3.06345726,"Ulmus rubra"
"5678","Q110","Acersaccharum",3.141504,"Acer saccharum"
"5679","Q110","Acersaccharum",2.81039166,"Acer saccharum"
"5680","Q110","Acersaccharum",0.56743416,"Acer saccharum"
"5681","Q110","Acersaccharum",0.83860704,"Acer saccharum"
"5682","Q120","Acersaccharum",10.84887864,"Acer saccharum"
"5683","Q120","Quercusrubra",18.0322875,"Quercus rubra"
"5684","Q120","Quercusrubra",12.98837376,"Quercus rubra"
"5685","Q120","Tiliaamericana",2.54461824,"Tilia americana"
"5686","Q120","Tiliaamericana",4.4300115,"Tilia americana"
"5687","Q120","Tiliaamericana",3.65859774,"Tilia americana"
"5688","Q120","Tiliaamericana",2.86013214,"Tilia americana"
"5689","Q120","Tiliaamericana",3.141504,"Tilia americana"
"5690","Q120","Acersaccharum",1.36153656,"Acer saccharum"
"5691","Q120","Acersaccharum",1.68943104,"Acer saccharum"
"5692","Q120","Tiliaamericana",1.8666315,"Tilia americana"
"5693","Q122","Acersaccharum",7.91708094,"Acer saccharum"
"5694","Q122","Acersaccharum",6.23086776,"Acer saccharum"
"5695","Q122","Acersaccharum",5.37742584,"Acer saccharum"
"5696","Q122","Acersaccharum",10.60699374,"Acer saccharum"
"5697","Q122","Acersaccharum",6.304824,"Acer saccharum"
"5698","Q122","Acersaccharum",8.59599486,"Acer saccharum"
"5699","Q122","Acersaccharum",5.55004494,"Acer saccharum"
"5700","Q122","Quercusalba",21.71570094,"Quercus alba"
"5701","Q122","Quercusalba",26.7246,"Quercus alba"
"5702","Q122","Quercusalba",20.42762976,"Quercus alba"
"5703","Q122","Acersaccharum",3.38153454,"Acer saccharum"
"5704","Q122","Acersaccharum",1.78678494,"Acer saccharum"
"5705","Q122","Acersaccharum",1.6702875,"Acer saccharum"
"5706","Q122","Acersaccharum",1.22715,"Acer saccharum"
"5707","Q122","Acersaccharum",1.68943104,"Acer saccharum"
"5708","Q122","Fraxinusamericana",50.15940174,"Fraxinus americana"
"5709","Q129","Acersaccharum",8.12624184,"Acer saccharum"
"5710","Q129","Quercusalba",13.96420344,"Quercus alba"
"5711","Q129","Acersaccharum",3.38153454,"Acer saccharum"
"5712","Q129","Acersaccharum",1.09974456,"Acer saccharum"
"5713","Q129","Acersaccharum",1.63232766,"Acer saccharum"
"5714","Q129","Acersaccharum",1.068984,"Acer saccharum"
"5715","Q129","Acersaccharum",1.59480414,"Acer saccharum"
"5716","Q129","Acersaccharum",1.11528846,"Acer saccharum"
"5717","Q129","Acersaccharum",1.396224,"Acer saccharum"
"5718","Q129","Acersaccharum",0.81177336,"Acer saccharum"
"5719","Q129","Acersaccharum",0.87967566,"Acer saccharum"
"5720","Q132","Acersaccharum",3.43607454,"Acer saccharum"
"5721","Q132","Acersaccharum",2.5211115,"Acer saccharum"
"5722","Q132","Acersaccharum",4.49240526,"Acer saccharum"
"5723","Q132","Acersaccharum",12.46151736,"Acer saccharum"
"5724","Q132","Acersaccharum",37.39175136,"Acer saccharum"
"5725","Q135","Acersaccharum",4.4300115,"Acer saccharum"
"5726","Q135","Acersaccharum",7.068384,"Acer saccharum"
"5727","Q135","Quercusalba",11.540664,"Quercus alba"
"5728","Q135","Tiliaamericana",19.37348064,"Tilia americana"
"5729","Q135","Juglansnigra",32.08528206,"Juglans nigra"
"5730","Q135","Acersaccharum",1.396224,"Acer saccharum"
"5731","Q135","Acersaccharum",1.16257464,"Acer saccharum"
"5732","Q135","Tiliaamericana",3.06345726,"Tilia americana"
"5733","Q135","Fraxinussp.",5.0735835,"Fraxinus"
"5734","Q135","Tiliaamericana",6.99006456,"Tilia americana"
"5735","Q96","Quercusalba",12.93519726,"Quercus alba"
"5736","Q96","Quercusmacrocarpa",24.33705696,"Quercus macrocarpa"
"5737","Q96","Quercusalba",32.7580875,"Quercus alba"
"5738","Q96","Quercusalba",11.99667294,"Quercus alba"
"5739","Q96","Ulmusamericana",1.3103235,"Ulmus americana"
"5740","Q96","Ulmusamericana",4.1245875,"Ulmus americana"
"5741","Q96","Ulmusamericana",1.968894,"Ulmus americana"
"5742","Q96","Ulmusamericana",2.05266744,"Ulmus americana"
"5743","Q96","Ulmusamericana",1.6702875,"Ulmus americana"
"5744","Q96","Ulmusamericana",1.396224,"Ulmus americana"
"5745","Q96","Ulmusamericana",4.71421944,"Ulmus americana"
"5746","Q96","Ulmusamericana",1.068984,"Ulmus americana"
"5747","QQ131","Tiliaamericana",2.68794936,"Tilia americana"
"5748","QQ131","Tiliaamericana",3.141504,"Tilia americana"
"5749","QQ131","Tiliaamericana",7.50694014,"Tilia americana"
"5750","QQ131","Tiliaamericana",4.94137854,"Tilia americana"
"5751","QQ131","Quercusrubra",9.80498304,"Quercus rubra"
"5752","QQ131","Tiliaamericana",2.2920435,"Tilia americana"
"5753","QQ131","Quercusrubra",7.6696875,"Quercus rubra"
"5754","QQ131","Tiliaamericana",3.686904,"Tilia americana"
"5755","QQ131","Tiliaamericana",2.2920435,"Tilia americana"
"5756","QQ131","Quercusrubra",1.78678494,"Quercus rubra"
"5757","QQ131","Tiliaamericana",2.01056256,"Tilia americana"
"5758","QQ131","Tiliaamericana",5.241294,"Tilia americana"
"5759","QQ131","Tiliaamericana",5.04036864,"Tilia americana"
"5760","QQ131","Prunusserotina",1.6702875,"Prunus serotina"
"5761","QQ131","Quercusrubra",0.93596094,"Quercus rubra"
"5762","QQ131","Acersaccharum",0.8521875,"Acer saccharum"
"5763","QQ131","Acersaccharum",0.56743416,"Acer saccharum"
"5764","QQ131","Acersaccharum",0.63615456,"Acer saccharum"
"5765","QQ131","Tiliaamericana",2.59195896,"Tilia americana"
"5766","QQ131","Tiliaamericana",1.68943104,"Tilia americana"
"5767","QQ131","Prunusserotina",1.29347064,"Prunus serotina"
"5768","QQ131","Tiliaamericana",2.13818616,"Tilia americana"
"5769","QQ131","Prunusserotina",3.975966,"Prunus serotina"
"5770","QQ131","Prunusserotina",1.53933696,"Prunus serotina"
"5771","QQ131","Tiliaamericana",0.8521875,"Tilia americana"
"5772","QQ132","Ulmusamericana",1.02366126,"Ulmus americana"
"5773","QQ132","Tiliaamericana",6.83473464,"Tilia americana"
"5774","QQ132","Tiliaamericana",8.0841915,"Tilia americana"
"5775","QQ132","Tiliaamericana",3.71531934,"Tilia americana"
"5776","QQ132","Tiliaamericana",1.80658296,"Tilia americana"
"5777","QQ132","Populusdeltoides",8.5096035,"Populus deltoides"
"5778","QQ132","Tiliaamericana",1.50290424,"Tilia americana"
"5779","QQ132","Ulmusamericana",1.59480414,"Ulmus americana"
"5780","QQ132","Celtisoccidentalis",0.57861486,"Celtis occidentalis"
"5781","QQ132","Celtisoccidentalis",0.93596094,"Celtis occidentalis"
"5782","QQ132","Loniceramaackii",0.96475806,"Lonicera maackii"
"5783","QQ132","Tiliaamericana",0.93596094,"Tilia americana"
"5784","QQ132","Tiliaamericana",0.86587704,"Tilia americana"
"5785","QQ132","Ulmussp.",0.8521875,"Ulmus"
"5786","QQ133","Prunusserotina",4.18479966,"Prunus serotina"
"5787","QQ133","Tiliaamericana",3.32743086,"Tilia americana"
"5788","QQ133","Tiliaamericana",2.11664286,"Tilia americana"
"5789","QQ133","Tiliaamericana",1.82649006,"Tilia americana"
"5790","QQ133","Tiliaamericana",1.44907326,"Tilia americana"
"5791","QQ133","Tiliaamericana",1.43134776,"Tilia americana"
"5792","QQ133","Prunusserotina",2.5211115,"Prunus serotina"
"5793","QQ133","Tiliaamericana",4.65029856,"Tilia americana"
"5794","QQ133","Quercusrubra",33.78038526,"Quercus rubra"
"5795","QQ133","Quercusrubra",72.50596686,"Quercus rubra"
"5796","QQ133","Tiliaamericana",1.576206,"Tilia americana"
"5797","QQ133","Prunusserotina",0.6013035,"Prunus serotina"
"5798","QQ133","Acersaccharum",0.921726,"Acer saccharum"
"5799","QQ133","Prunusserotina",0.56743416,"Prunus serotina"
"5800","QQ133","Unidentified",6.8734035,""
"5801","QQ139","Tiliaamericana",7.6696875,"Tilia americana"
"5802","QQ139","Tiliaamericana",3.24709344,"Tilia americana"
"5803","QQ139","Tiliaamericana",1.8666315,"Tilia americana"
"5804","QQ139","Acersaccharum",0.5454,"Acer saccharum"
"5805","QQ139","Tiliaamericana",0.75941496,"Tilia americana"
"5806","QQ140","Quercusalba",12.77632224,"Quercus alba"
"5807","QQ140","Quercusalba",17.65792494,"Quercus alba"
"5808","QQ140","Quercusalba",20.6283915,"Quercus alba"
"5809","QQ140","Quercusalba",15.320286,"Quercus alba"
"5810","QQ140","Quercusalba",19.56900654,"Quercus alba"
"5811","QQ140","Acersaccharum",0.56743416,"Acer saccharum"
"5812","QQ140","Tiliaamericana",0.68414976,"Tilia americana"
"5813","QQ140","Acersaccharum",1.8666315,"Acer saccharum"
"5814","QQ140","Quercusrubra",3.08936376,"Quercus rubra"
"5815","QQ140","Tiliaamericana",0.63615456,"Tilia americana"
"5816","QQ140","Acersaccharum",0.74659806,"Acer saccharum"
"5817","QQ140","Unidentified",1.068984,""
"5818","QQ146","Tiliaamericana",3.63040056,"Tilia americana"
"5819","QQ146","Quercusmacrocarpa",23.3990235,"Quercus macrocarpa"
"5820","QQ146","Tiliaamericana",0.79852014,"Tilia americana"
"5821","QQ146","Tiliaamericana",1.1467035,"Tilia americana"
"5822","QQ146","Tiliaamericana",1.94822334,"Tilia americana"
"5823","QQ146","Tiliaamericana",1.29347064,"Tilia americana"
"5824","QQ146","Tiliaamericana",1.05376734,"Tilia americana"
"5825","QQ146","Tiliaamericana",1.43134776,"Tilia americana"
"5826","QQ146","Tiliaamericana",1.968894,"Tilia americana"
"5827","QQ146","Tiliaamericana",0.81177336,"Tilia americana"
"5828","QQ146","Tiliaamericana",1.65125304,"Tilia americana"
"5829","QQ146","Tiliaamericana",1.08430974,"Tilia americana"
"5830","QQ146","Tiliaamericana",0.69642126,"Tilia americana"
"5831","QQ146","Unidentified",0.62442846,""
"5832","QQ146","Unidentified",1.00877184,""
"5833","QQ146","Unidentified",10.22565006,""
"5834","R109","Acersaccharum",4.97426616,"Acer saccharum"
"5835","R109","Acersaccharum",3.77247726,"Acer saccharum"
"5836","R109","Acersaccharum",3.08936376,"Acer saccharum"
"5837","R109","Quercusalba",33.09710814,"Quercus alba"
"5838","R109","Quercusalba",21.23656704,"Quercus alba"
"5839","R109","Tiliaamericana",42.81368184,"Tilia americana"
"5840","R109","Acersaccharum",4.9086,"Acer saccharum"
"5841","R109","Acersaccharum",1.396224,"Acer saccharum"
"5842","R109","Acersaccharum",2.26973664,"Acer saccharum"
"5843","R109","Ulmusamericana",1.17855486,"Ulmus americana"
"5844","R113","Acersaccharum",6.99006456,"Acer saccharum"
"5845","R113","Acersaccharum",8.21066976,"Acer saccharum"
"5846","R113","Quercusmacrocarpa",39.68379486,"Quercus macrocarpa"
"5847","R113","Quercusmacrocarpa",22.13064126,"Quercus macrocarpa"
"5848","R113","Acersaccharum",NA,"Acer saccharum"
"5849","R113","Acersaccharum",1.43134776,"Acer saccharum"
"5850","R113","Acersaccharum",1.396224,"Acer saccharum"
"5851","R113","Acersaccharum",1.09974456,"Acer saccharum"
"5852","R113","Acersaccharum",1.50290424,"Acer saccharum"
"5853","R113","Ostryavirginiana",1.22715,"Ostrya virginiana"
"5854","R116","Acersaccharum",5.27516334,"Acer saccharum"
"5855","R116","Quercusalba",22.47942456,"Quercus alba"
"5856","R116","Quercusmacrocarpa",37.21133304,"Quercus macrocarpa"
"5857","R116","Quercusrubra",19.56900654,"Quercus rubra"
"5858","R116","Acersaccharum",2.38236174,"Acer saccharum"
"5859","R116","Acersaccharum",2.7610875,"Acer saccharum"
"5860","R116","Acersaccharum",1.55771694,"Acer saccharum"
"5861","R116","Acersaccharum",3.30054264,"Acer saccharum"
"5862","R116","Acersaccharum",4.84337016,"Acer saccharum"
"5863","R116","Acersaccharum",1.80658296,"Acer saccharum"
"5864","R116","Ostryavirginiana",2.91030894,"Ostrya virginiana"
"5865","R116","Fraxinusamericana",17.78227614,"Fraxinus americana"
"5866","R116","Quercusalba",6.68115,"Quercus alba"
"5867","R128","Acersaccharum",11.69168526,"Acer saccharum"
"5868","R128","Acersaccharum",15.0325875,"Acer saccharum"
"5869","R128","Quercusalba",22.83093486,"Quercus alba"
"5870","R128","Quercusrubra",30.02776056,"Quercus rubra"
"5871","R128","Acersaccharum",3.8300715,"Acer saccharum"
"5872","R128","Acersaccharum",1.41373134,"Acer saccharum"
"5873","R128","Acersaccharum",1.43134776,"Acer saccharum"
"5874","R128","Acersaccharum",1.396224,"Acer saccharum"
"5875","R128","Acersaccharum",1.26009216,"Acer saccharum"
"5876","R128","Acersaccharum",0.73389024,"Acer saccharum"
"5877","R128","Acersaccharum",1.70868366,"Acer saccharum"
"5878","R75","Acersaccharum",11.89457406,"Acer saccharum"
"5879","R75","Quercusrubra",26.64829854,"Quercus rubra"
"5880","R75","Quercusalba",4.71421944,"Quercus alba"
"5881","R75","Prunusserotina",4.03508736,"Prunus serotina"
"5882","R75","Prunusserotina",2.885166,"Prunus serotina"
"5883","R79","0",0,""
"5884","R83","Quercusmacrocarpa",9.168174,"Quercus macrocarpa"
"5885","R83","Quercusmacrocarpa",4.586814,"Quercus macrocarpa"
"5886","R83","Quercusmacrocarpa",4.03508736,"Quercus macrocarpa"
"5887","R83","Quercusrubra",2.24753886,"Quercus rubra"
"5888","R83","Quercusmacrocarpa",1.32728544,"Quercus macrocarpa"
"5889","R86","Tiliaamericana",8.99015544,"Tilia americana"
"5890","R86","Prunusserotina",10.084446,"Prunus serotina"
"5891","R86","Tiliaamericana",16.1997435,"Tilia americana"
"5892","R86","ASCGLA",0.8521875,"0"
"5893","R86","Ostryavirginiana",0.67198734,"Ostrya virginiana"
"5894","R86","Ostryavirginiana",0.5454,"Ostrya virginiana"
"5895","R86","Ostryavirginiana",0.69642126,"Ostrya virginiana"
"5896","RR113","Quercusmacrocarpa",6.08426424,"Quercus macrocarpa"
"5897","RR113","Quercusalba",26.11724256,"Quercus alba"
"5898","RR113","Quercusalba",22.83093486,"Quercus alba"
"5899","RR113","Prunusserotina",18.85687776,"Prunus serotina"
"5900","RR113","Prunusserotina",0.95030496,"Prunus serotina"
"5901","RR113","Acersaccharum",2.7610875,"Acer saccharum"
"5902","RR113","Prunusserotina",1.46690784,"Prunus serotina"
"5903","RR113","Prunusserotina",0.56743416,"Prunus serotina"
"5904","RR126","Rhamnuscathartica",0.5454,"Rhamnus cathartica"
"5905","RR126","Ulmusamericana",0.89358336,"Ulmus americana"
"5906","RR126","Acernegundo",5.0735835,"Acer negundo"
"5907","RR126","Acernegundo",1.26009216,"Acer negundo"
"5908","RR126","Morusalba",1.78678494,"Morus alba"
"5909","RR126","Rhamnuscathartica",0.57861486,"Rhamnus cathartica"
"5910","RR126","Acernegundo",3.08936376,"Acer negundo"
"5911","RR126","Acernegundo",2.2920435,"Acer negundo"
